id,duration,cost
790,4136.022135019302,0.7929883003234863
791,3985.137372970581,0.7750900983810425
792,3969.2149741649628,0.7793249487876892
793,4237.915383815765,0.8395341038703918
794,4164.349142789841,0.8128360509872437
795,4129.690976142883,0.8449996113777161
796,4264.272404909134,0.8447384238243103
797,3979.3044068813324,0.7825742959976196
798,3943.8527839183807,0.7773752808570862
799,4149.030000925064,0.8199952840805054
800,4076.3889060020447,0.806321382522583
801,3972.231875181198,0.7916885018348694
802,4166.34717798233,0.855408251285553
803,4048.875267982483,0.8037271499633789
804,4009.147341966629,0.8420592546463013
805,4030.136654853821,0.7793090343475342
806,4193.315732002258,0.834654688835144
807,3974.440835952759,0.7832348346710205
808,4150.511450052261,0.8265100121498108
809,3986.006124973297,0.7887587547302246
840,4067.78492808342,0.8147485256195068
841,4089.2930488586426,0.8329609632492065
842,4120.677047014236,0.8502305150032043
843,3999.0941870212555,0.7945705056190491
844,4116.729235172272,0.8541191220283508
845,4054.1238100528717,0.8414306044578552
846,4113.9303658008575,0.8583486676216125
847,4057.958932876587,0.8381812572479248
848,4012.0681920051575,0.862924337387085
849,3963.167603969574,0.8170337080955505
850,4176.826771974564,0.874611496925354
851,3989.987818956375,0.8235430717468262
852,4114.543169975281,0.8576934337615967
853,4231.846050024033,0.8613155484199524
854,4085.530949831009,0.8456547856330872
855,4047.568327188492,0.8391613364219666
856,4082.6674449443817,0.8518392443656921
857,3956.2674992084503,0.8088943362236023
858,4053.6189370155334,0.8303614854812622
859,4114.564347982407,0.8534798622131348
860,4019.63676404953,0.8193082809448242
861,4114.111767053604,0.8450208902359009
862,4052.961769104004,0.8459850549697876
863,4055.83687376976,0.8362315893173218
864,4078.621586084366,0.8560740947723389
865,4113.358999967575,0.8446747064590454
866,4123.323445796967,0.8498843312263489
867,4112.6355509758,0.8427250385284424
868,4145.983469963074,0.8459903597831726
869,4108.474802017212,0.8489094972610474
