id,duration,cost
688,3240.559499025345,0.5769319534301758
689,1175.9412260055542,0.2739855647087097
690,1136.1326279640198,0.27593517303466797
691,1086.228744983673,0.2902006208896637
692,1115.4196529388428,0.2713701128959656
693,929.4836490154266,0.16634604334831238
694,1003.7617719173431,0.17025592923164368
695,1348.9531769752502,0.33645331859588623
696,991.0151469707489,0.17579048871994019
698,1267.5358848571777,0.3217833340167999
699,1025.9676442146301,0.18197493255138397
700,1022.8328061103821,0.18099480867385864
701,1324.1756339073181,0.32310962677001953
702,1316.849424123764,0.3396974205970764
703,1054.2259361743927,0.18426012992858887
704,984.4655079841614,0.17806506156921387
705,1349.1848011016846,0.32799431681632996
706,1199.8920228481293,0.3458128273487091
707,1026.7624678611755,0.18425481021404266
708,1231.9231598377228,0.2808358073234558
709,1226.1621601581573,0.3230777680873871
710,1382.4320290088654,0.3507559299468994
711,1258.6095011234283,0.3481086492538452
712,1622.5867528915405,0.28975778818130493
713,1227.9418141841888,0.282135546207428
714,1016.5674350261688,0.1822998821735382
715,1011.8970370292664,0.1868543177843094
716,1015.8075301647186,0.1862044483423233
717,1317.1169118881226,0.33611777424812317
718,1050.9472961425781,0.18100543320178986
719,1321.5555970668793,0.31627529859542847
720,1021.0629119873047,0.18002000451087952
721,1318.4517569541931,0.2353762984275818
722,1288.9359159469604,0.31367048621177673
723,1442.8155410289764,0.2565397620201111
724,1350.737958908081,0.24123580753803253
725,1472.619085073471,0.26012468338012695
726,1416.0533981323242,0.2487306147813797
727,1417.588075876236,0.24970543384552002
728,1381.398395061493,0.24384592473506927
729,1413.1600930690765,0.2529548108577728
730,1232.8943099975586,0.21714259684085846
731,1261.1541659832,0.2925388813018799
732,1385.505607843399,0.24612049758434296
733,1382.251893043518,0.2480701208114624
