id,duration,cost
298,4838.700613021851,0.9274850487709045
299,4433.047401189804,0.8675690293312073
300,4395.973633050919,0.800946056842804
301,4586.73685503006,0.8604681491851807
302,4162.002979040146,0.8398537039756775
303,4336.471379995346,0.8418511152267456
304,4012.9858779907227,0.7666735649108887
305,4943.846585035324,0.9405409693717957
306,4547.00356388092,0.8305844664573669
307,4891.844173908234,0.9079887866973877
308,3900.653433084488,0.6938289999961853
309,4286.901827096939,0.7947084903717041
310,4279.941876888275,0.8281983733177185
311,4333.710419178009,0.8327900171279907
312,3887.7032129764557,0.7331624627113342
313,3398.7416381835938,0.6458985209465027
314,4304.141007184982,0.886378288269043
315,3555.0165741443634,0.67812579870224
317,4462.926597833633,0.8627055287361145
318,4271.383656024933,0.840215802192688
319,4697.636522054672,0.8494680523872375
320,3998.478436946869,0.8411003947257996
321,4431.8870549201965,0.8877151608467102
322,4180.828329086304,0.8226532340049744
323,4243.751702070236,0.8535594940185547
324,4521.06716299057,0.8289544582366943
325,4358.682013988495,0.8565423488616943
326,4339.629856109619,0.8496602177619934
327,4163.160238027573,0.7800544500350952
328,4334.202777862549,0.8350273966789246
329,4517.976095914841,0.8558924794197083
330,3601.8215038776398,0.7217418551445007
331,4368.8629331588745,0.857479989528656
332,4461.249460935593,0.8480620980262756
333,4212.452230930328,0.8190842270851135
334,4497.552166223526,0.8786010146141052
335,4344.614053010941,0.8405141830444336
337,4455.954311132431,0.8117008805274963
338,4699.66290307045,0.8998812437057495
339,4208.455410003662,0.8606762886047363
340,4185.858638048172,0.8440725803375244
341,4397.023160934448,0.8568301200866699
342,4670.879777908325,0.8825904726982117
343,3756.588761806488,0.7074605226516724
344,4182.066113948822,0.8076741695404053
345,4578.691045045853,0.8965415954589844
346,4615.269477844238,0.8539800047874451
347,4157.382718086243,0.8538101315498352
