id,duration,cost
626,4438.883285045624,0.9773556590080261
627,3671.6494250297546,0.8636708855628967
628,4053.9414570331573,0.7679892778396606
629,3991.3745069503784,0.738041877746582
630,4083.808963060379,0.7650807499885559
631,3874.7630212306976,0.7623750567436218
632,4053.5715520381927,0.7604944705963135
633,4263.184132099152,0.7840226888656616
635,4169.870484113693,0.9558619856834412
637,4235.493089914322,0.7840173840522766
638,3871.859139919281,0.8735145926475525
639,3746.386139154434,0.7750317454338074
640,4177.899567127228,0.9171730875968933
641,4231.803390979767,0.7631841897964478
642,4081.1214230060577,0.759567379951477
644,3658.486393928528,0.7200853228569031
645,4147.121800899506,0.7797347903251648
646,3732.080729007721,0.7574478983879089
649,4236.210793018341,0.7583048343658447
654,4273.0159821510315,0.7983040809631348
655,4238.510320901871,0.7618897557258606
656,4214.122346162796,0.7521150708198547
657,4209.686511993408,0.7638340592384338
658,3810.560534954071,0.7389901280403137
659,4086.042794942856,0.7426334619522095
661,3718.0528819561005,0.701595664024353
662,3930.793151140213,0.7396612167358398
663,4202.213094949722,0.7631841897964478
664,3933.051280975342,0.7689322233200073
666,4312.548668861389,0.858066201210022
667,4132.257637023926,0.7913795113563538
670,4262.945070028305,0.7960295081138611
671,4214.504353046417,0.7488073110580444
673,4622.422951936722,0.8113759160041809
674,4279.05131983757,0.8418033123016357
675,4025.758714914322,0.7799907326698303
676,4052.209394931793,0.7910758256912231
